gazetteerName,gazetteerId,category1,category2,startYear,endYear,data,unit
杨树林子村志,168,小学在校生 Elementary School Students,null,1952,1952,38.0,无记录 No record
杨树林子村志,168,小学在校生 Elementary School Students,null,1998,1998,170.0,无记录 No record
杨树林子村志,168,小学在校生 Elementary School Students,null,2008,2008,200.0,无记录 No record
杨树林子村志,168,小学老师 Elementary School Teachers,null,1998,1998,10.0,无记录 No record
杨树林子村志,168,小学老师 Elementary School Teachers,null,2008,2008,15.0,无记录 No record
